epoch,train_loss,train_acc1,train_acc5,val_loss,val_acc1,val_acc5
868,0.64655,80.30899,95.96130,0.94697,75.08334,92.91667
869,0.64783,80.49938,96.02685,0.93892,74.25000,93.33334
870,0.64597,80.40263,96.09551,0.94948,74.83334,92.83334
871,0.63728,80.60238,96.05494,0.92501,75.08334,93.16667
872,0.64538,80.71162,95.96130,0.94498,75.25000,92.75000
873,0.64736,80.39326,95.99252,0.94344,75.25000,93.08334
874,0.64422,80.74907,95.88640,0.94329,75.25000,93.25000
875,0.64864,80.44944,95.92385,0.93474,75.16666,93.25000
876,0.64093,80.76155,96.22659,0.92404,75.66667,93.33334
877,0.63465,80.77404,96.04245,0.92633,75.58334,93.50000
878,0.63208,80.99252,96.08614,0.93825,74.16667,93.16667
879,0.64284,80.76467,95.93009,0.94636,75.25000,93.08334
880,0.63989,80.83022,95.94569,0.94500,75.41667,92.75000
881,0.63506,80.68040,95.99876,0.94276,76.08334,92.75000
882,0.64134,80.73346,95.97379,0.93530,75.50000,92.83334
883,0.62973,81.02685,96.20787,0.92041,75.83334,93.00000
884,0.63897,80.68040,96.16106,0.92246,75.16667,93.25000
885,0.64057,80.63046,96.04245,0.92855,75.16667,93.41667
886,0.63504,80.86455,96.04245,0.93020,74.66667,92.91667
887,0.64024,80.68665,95.94882,0.92915,74.91667,93.16667
888,0.64017,80.76467,96.03933,0.93573,75.41667,93.16667
889,0.63931,80.42135,96.18914,0.93719,75.33334,92.91667
890,0.63894,80.53683,96.13297,0.91317,75.58334,93.33334
891,0.64730,80.60238,95.85519,0.92824,75.83334,93.08334
892,0.63787,80.86143,95.98003,0.93838,75.91667,93.16667
893,0.64023,80.66479,96.11736,0.93160,75.50000,92.75000
894,0.63712,80.70538,96.02061,0.93328,75.66667,93.33334
895,0.64286,80.56493,95.94569,0.91900,75.50000,93.33334
896,0.62608,80.96754,96.20163,0.92734,76.00000,93.08334
897,0.63890,80.55868,96.06118,0.92967,75.33334,93.58334
898,0.63078,81.00812,96.23596,0.92496,75.58334,93.08334
899,0.63089,80.80524,96.09863,0.94144,75.50000,92.91667
900,0.64037,80.73971,96.05806,0.93010,74.75000,93.25000
901,0.64106,80.63983,96.06118,0.92511,75.58334,93.00000
902,0.64297,80.82085,96.03933,0.94000,74.91667,93.16667
903,0.64645,80.47753,95.98003,0.93596,75.58334,92.83334
904,0.63419,80.79276,96.15794,0.92597,75.08334,92.66667
905,0.63761,80.88328,95.99564,0.93079,76.00000,93.08334
906,0.63701,80.70225,96.14857,0.93010,75.00000,93.00000
907,0.63857,80.68353,95.97066,0.94654,75.25000,92.91667
908,0.62711,81.12360,96.07678,0.94205,75.00000,92.66667
909,0.63491,80.80836,96.18602,0.95350,75.08334,93.08334
910,0.63424,80.87703,96.12360,0.94463,74.91667,92.66667
911,0.63863,80.76467,96.03933,0.93770,75.16667,93.00000
912,0.64095,80.41511,96.13297,0.93571,74.50000,93.41667
913,0.63735,80.70225,96.15794,0.93121,75.75000,93.25000
914,0.63670,80.69913,96.07366,0.93297,75.25000,93.08334
915,0.64753,80.54308,95.97691,0.93736,75.08334,93.08334
916,0.63634,80.92697,96.13297,0.93295,74.75000,93.50000
917,0.64053,80.59926,96.17354,0.95340,75.16667,92.83334
918,0.63329,80.98003,96.21411,0.94373,74.50000,92.75000
919,0.63211,80.55868,96.08614,0.93967,75.25000,93.16667
920,0.62795,81.04869,96.15481,0.94893,74.75000,92.83334
921,0.62864,81.17042,96.09551,0.94651,74.75000,92.91667
922,0.63473,80.90512,96.00188,0.93857,75.33334,92.83334
923,0.64356,80.47441,96.03933,0.93415,75.25000,93.16667
924,0.63070,80.69601,96.07678,0.93011,75.41667,93.33334
925,0.63324,80.98315,96.19539,0.94574,75.00000,93.08334
926,0.62985,80.83958,96.11111,0.94661,74.91667,92.66667
927,0.63435,80.73971,96.16418,0.94601,74.00000,92.91667
928,0.63066,80.76155,96.27029,0.94221,75.25000,92.83334
929,0.63358,80.70850,96.23908,0.93467,74.83334,93.25000
930,0.63124,80.86143,96.19539,0.93959,75.66667,93.25000
931,0.63149,80.97066,96.18602,0.94742,74.83334,92.75000
932,0.63321,80.95818,96.14545,0.92547,75.58334,93.33334
933,0.62881,80.95506,96.00188,0.93387,74.83334,92.91667
934,0.63294,80.70225,96.15481,0.94461,75.58334,92.83334
935,0.62393,81.19851,96.21099,0.93196,74.91667,92.66667
936,0.63170,81.04557,96.13297,0.94060,75.00000,92.66667
937,0.62982,80.85831,96.30463,0.93709,74.83334,93.16667
938,0.63264,80.94569,96.06118,0.92828,75.25000,93.16667
939,0.62790,80.93321,96.13921,0.96143,75.25000,92.50000
940,0.62931,80.95818,96.14857,0.93140,75.08334,93.08334
941,0.63564,80.69601,96.13921,0.92833,75.25000,92.91667
942,0.62883,81.09239,96.17354,0.94260,74.83334,93.00000
943,0.63858,80.73034,96.08302,0.94904,75.75000,92.75000
944,0.63142,80.82397,96.19539,0.92857,75.50000,93.08334
945,0.62666,81.16730,96.14233,0.94094,75.33334,92.83334
946,0.62825,81.05806,96.16418,0.93263,74.33334,93.33334
947,0.63305,80.93945,96.15794,0.93669,75.08334,93.16667
948,0.62978,80.79276,96.20787,0.93385,75.00000,92.91667
949,0.62298,81.16105,96.20787,0.92896,75.41667,92.91667
950,0.62900,81.12672,96.14545,0.93430,75.91667,93.33334
951,0.63344,80.68977,96.15794,0.93103,75.33334,93.16667
952,0.62872,81.14857,96.07990,0.92911,75.25000,93.16667
953,0.62327,80.98940,96.24220,0.93221,75.41667,92.91667
954,0.62129,81.09551,96.17042,0.93726,75.08334,93.16667
955,0.62467,81.03933,96.03933,0.94999,75.50000,93.00000
956,0.62743,81.04869,96.15481,0.93415,75.33334,93.08334
957,0.62761,81.07990,96.23596,0.94203,75.25000,93.16667
958,0.64116,80.55556,95.95818,0.93830,75.41667,92.83334
959,0.63744,80.93009,95.97379,0.94560,75.33334,93.00000
960,0.63170,80.75219,96.12048,0.93283,75.25000,93.00000
961,0.62945,81.30775,96.14857,0.93575,75.00000,93.08334
962,0.63216,80.93321,96.16418,0.94314,75.08334,93.08334
963,0.63634,80.67728,96.04869,0.93373,75.66667,93.00000
964,0.64213,80.73034,96.06430,0.93551,75.00000,93.00000
965,0.63053,80.96442,96.07366,0.93955,75.25000,93.00000
966,0.63437,80.91136,96.19851,0.93876,75.33334,93.00000
967,0.63284,80.95194,96.20787,0.94014,75.08334,93.16667
968,0.63516,80.99876,95.99252,0.93256,75.33334,92.91667
969,0.62864,80.96442,96.19851,0.94469,75.50000,93.00000
970,0.62594,81.00812,96.17354,0.93574,75.66667,93.25000
971,0.62470,81.18290,96.16106,0.92705,75.50000,93.50000
972,0.63370,80.90824,96.09239,0.93323,75.91667,93.08334
973,0.62886,80.85831,96.20163,0.92320,75.83334,93.25000
974,0.62033,80.97379,96.18914,0.93482,75.58334,93.08334
975,0.63433,80.79276,96.09863,0.92391,74.50000,92.91667
976,0.63238,80.94257,96.13609,0.93242,75.41667,93.16667
977,0.63031,81.15169,96.20475,0.93557,75.58334,93.25000
978,0.63000,80.99564,96.30775,0.92713,75.83334,93.25000
979,0.63379,80.90200,96.17354,0.92436,75.75000,93.25000
980,0.63334,80.96442,96.10487,0.93384,75.41667,93.08334
981,0.63327,80.88952,96.18914,0.93883,75.25000,92.83334
982,0.63426,80.76467,96.17042,0.94024,74.58334,92.83334
983,0.63121,80.94257,96.13921,0.94069,75.25000,93.16667
984,0.62841,80.80524,96.16418,0.92970,76.00000,93.33334
985,0.62417,81.06742,96.18290,0.94761,75.16667,92.91667
986,0.63008,80.80836,96.08302,0.92802,76.25000,93.16667
987,0.63136,80.78964,96.02061,0.92445,76.08334,93.33334
988,0.62833,81.05181,96.20163,0.92643,76.08334,93.16667
989,0.62227,81.16730,96.33271,0.93727,75.25000,92.91667
990,0.62038,81.20787,96.29838,0.93648,75.33334,93.16667
991,0.62602,81.06742,96.09239,0.93814,75.41667,92.66667
992,0.62380,81.03621,96.30463,0.93825,75.08334,93.08334
993,0.62873,80.85207,96.09863,0.92943,75.33334,92.91667
994,0.62787,81.18602,96.07678,0.94049,75.50000,92.75000
995,0.62795,80.96442,96.25156,0.92740,76.33334,92.83334
996,0.62880,81.03933,96.09551,0.94762,75.58334,93.08334
997,0.62850,81.15481,96.11736,0.93954,74.91666,93.00000
998,0.63921,80.71474,95.99564,0.94834,75.25000,93.16667
999,0.63107,81.01124,96.12984,0.92830,75.83334,92.83334
1000,0.64127,80.61486,96.06742,0.93269,76.08334,93.25000
